group_id,group_name,category_id,category_name,product_id,product_name,product_brand,product_origin,product_pvp,product_amount,product_unit,product_price,product_description,product_picture
117,Otras salsas,435,Tomate frito,17154,,Hacendado,Producto de España,3.55,0.38,kg,1.35,Tomate frito con cebolla Hacendado con aceite de oliva,https://prod-mercadona.imgix.net/images/1fc66195d1cc0f20c729561c54f5c4b1.jpg
117,Otras salsas,843,Salsas para carnes,17346,,Hacendado,España,3.29,0.35,kg,1.15,Salsa barbacoa Hacendado,https://prod-mercadona.imgix.net/images/aeef9cc21a2ae83811f36f0db5d6e95c.jpg
117,Otras salsas,843,Salsas para carnes,17502,,Hacendado,,25.00,0.05,kg,1.25,Salsa pimienta verde Hacendado,https://prod-mercadona.imgix.net/images/66986e35fb04401c696133d645f401d9.jpg
117,Otras salsas,843,Salsas para carnes,17347,,Hacendado,Polonia,5.40,0.25,l,1.35,Salsa burger Hacendado,https://prod-mercadona.imgix.net/images/3846e7686991bc70251b8fa622359c4c.jpg
117,Otras salsas,843,Salsas para carnes,17081,,Hacendado,Producto de España,5.61,0.285,kg,1.60,Salsa estilo argentino Hacendado,https://prod-mercadona.imgix.net/images/fce49fc854dda168c45ea1cfe57ecc6a.jpg
117,Otras salsas,843,Salsas para carnes,17396,,Hacendado,,5.13,0.195,l,1.00,Salsa Piri Piri Hacendado,https://prod-mercadona.imgix.net/images/218184ffcde1782ab275ece5c54142d7.jpg
117,Otras salsas,842,Salsas para pasta,17169,,Hacendado,España,4.00,0.3,kg,1.20,Salsa boloñesa Hacendado,https://prod-mercadona.imgix.net/images/4059df8a464ad75c9360be8780c7a4c9.jpg
117,Otras salsas,842,Salsas para pasta,17283,,Hacendado,España,4.00,0.3,kg,1.20,"Salsa de tomate, albahaca y orégano Hacendado",https://prod-mercadona.imgix.net/images/b1950d4c748aae48b4f2b38549ba4eef.jpg
117,Otras salsas,842,Salsas para pasta,17410,,Hacendado,España,10.36,0.14,kg,1.45,Salsa fresca Trufa Hacendado,https://prod-mercadona.imgix.net/images/cebac4773f735591669717b34d04766b.jpg
117,Otras salsas,842,Salsas para pasta,17409,,Hacendado,España,8.06,0.18,kg,1.45,Salsa fresca Queso Hacendado,https://prod-mercadona.imgix.net/images/2f165ed7eeb7a261f88691ee756f94e8.jpg
117,Otras salsas,842,Salsas para pasta,17419,,Hacendado,España,10.00,0.15,kg,1.50,Salsa fresca Pesto Hacendado,https://prod-mercadona.imgix.net/images/aad772012241f2f740c52cf3e3deb0ea.jpg
117,Otras salsas,842,Salsas para pasta,35184,,Bendita,,8.61,0.18,kg,1.55,Salsa fresca Setas Bendita,https://prod-mercadona.imgix.net/images/5c41e5131511a5f8adcd7b3ddbf856aa.jpg
117,Otras salsas,842,Salsas para pasta,35183,,Bendita,,7.75,0.2,kg,1.55,Salsa fresca Carbonara Bendita,https://prod-mercadona.imgix.net/images/dddee2dcbcfa8ab9ee80193712e5134c.jpg
117,Otras salsas,844,Salsas orientales,17360,,Hacendado,Austria,5.80,0.25,l,1.45,Salsa de soja Hacendado,https://prod-mercadona.imgix.net/images/cf38529dd7bc417793b2132b18080899.jpg
117,Otras salsas,844,Salsas orientales,17362,,Hacendado,Polonia,6.60,0.25,l,1.65,Salsa teriyaki Hacendado,https://prod-mercadona.imgix.net/images/bafb7fe4f0059d3dacd28356f8dabf10.jpg
117,Otras salsas,844,Salsas orientales,17361,,Hacendado,,6.60,0.25,l,1.65,Salsa de soja dulce Hacendado,https://prod-mercadona.imgix.net/images/043669bc52b8c173669177efeab9beae.jpg
117,Otras salsas,844,Salsas orientales,22721,,Salsas Asturianas,,4.71,0.34,kg,1.60,Salsa agridulce Salsas Asturianas,https://prod-mercadona.imgix.net/images/dd9f749f5994c7dd997461f22426243c.jpg
117,Otras salsas,844,Salsas orientales,22613,,J-Lek,,6.20,0.25,l,1.55,Salsa thai chili dulce J-Lek,https://prod-mercadona.imgix.net/images/a78a26ce8c62f34f4aaffe47012602cd.jpg
117,Otras salsas,844,Salsas orientales,17382,,Hacendado,,10.00,0.25,l,2.50,Salsa de soja sin gluten Hacendado,https://prod-mercadona.imgix.net/images/58f0480efa9abd9c90a64387c7cd63fb.jpg
117,Otras salsas,440,Otras salsas,3840,,Hacendado,,7.00,0.5,kg,3.50,Guacamole Hacendado 95% aguacate fresco,https://prod-mercadona.imgix.net/images/96f9e46a7fd0f3ca3d410f1d7cf1d49f.jpg
117,Otras salsas,440,Otras salsas,3852,,Hacendado,,8.75,0.2,kg,1.75,Guacamole Hacendado 95% aguacate fresco,https://prod-mercadona.imgix.net/images/534186c0a94952f5b363f467580cf747.jpg
117,Otras salsas,440,Otras salsas,17327,,Hacendado,España,4.03,0.31,l,1.25,Salsa yogur Hacendado,https://prod-mercadona.imgix.net/images/d98605ef92c1b044acb8232e2b869024.jpg
117,Otras salsas,440,Otras salsas,16827,,Hacendado,España,4.17,0.3,kg,1.25,Salsa mexicana Hacendado,https://prod-mercadona.imgix.net/images/000074609a570ef5599cee90a8f63274.jpg
117,Otras salsas,440,Otras salsas,17386,,Hacendado,Polonia,5.40,0.25,l,1.35,Salsa ranchera Hacendado,https://prod-mercadona.imgix.net/images/78e3b271846d992a6ea798c966ad8a91.jpg
117,Otras salsas,440,Otras salsas,17366,,Hacendado,España,4.52,0.31,l,1.40,Salsa césar Hacendado,https://prod-mercadona.imgix.net/images/56d2fc7b9308f806f2d7ed2b010cbe44.jpg
117,Otras salsas,440,Otras salsas,17265,,Hacendado,,10.00,0.15,l,1.50,"Aliño de aceite, ajo y perejil Hacendado",https://prod-mercadona.imgix.net/images/8ee06224879434ad52ff1aec896099ed.jpg
117,Otras salsas,440,Otras salsas,17263,,Hacendado,,4.50,0.3,l,1.35,Salsa miel y mostaza Hacendado,https://prod-mercadona.imgix.net/images/33c508f6f4f26592f8d1de064152418e.jpg
117,Otras salsas,440,Otras salsas,17259,,,Italia,38.75,0.08,kg,3.10,Salsa de trufas,https://prod-mercadona.imgix.net/images/8cb7ab5948b34b27873153505cbf1082.jpg
117,Otras salsas,440,Otras salsas,17348,,Hacendado,Polonia,5.40,0.25,l,1.35,Salsa gajos rústica Hacendado,https://prod-mercadona.imgix.net/images/e93deb40b5b630488f0d0aa6145a3575.jpg
117,Otras salsas,440,Otras salsas,35344,,Hacendado,,6.25,0.28,l,1.75,Salsa de queso Hacendado,https://prod-mercadona.imgix.net/images/002c102a9dfd1eb4b9c0e42d917e8be6.jpg
117,Otras salsas,440,Otras salsas,23137,,Hacendado,España,6.31,0.42,kg,2.65,Chili con carne Hacendado,https://prod-mercadona.imgix.net/images/2d60ea3b6e63b6102f4e8496a9250e74.jpg
117,Otras salsas,440,Otras salsas,7307,,Bovril,Inglaterra,24.00,0.125,kg,3.00,Extracto original de buey Bovril,https://prod-mercadona.imgix.net/images/831e74a73beee559666aee1158ff284f.jpg
117,Otras salsas,440,Otras salsas,23072,,Hacendado,España,3.26,0.46,l,1.50,Salsa cocktail Hacendado,https://prod-mercadona.imgix.net/images/172c612e4f71083e5dae852f8544b751.jpg
117,Otras salsas,440,Otras salsas,23409,,Dani,,11.20,0.125,l,1.40,Salsa aperitivo Dani,https://prod-mercadona.imgix.net/images/ff1e793d8b58d4665a92ce0f7466de1b.jpg
117,Otras salsas,440,Otras salsas,17290,,Ferrer,,13.85,0.13,kg,1.80,Salsa romesco Ferrer,https://prod-mercadona.imgix.net/images/96e1174751e836e43f5f7db414ecaaf0.jpg
117,Otras salsas,440,Otras salsas,17337,,Mc. Ilhenny,España,65.79,0.057,l,3.75,Salsa picante Mc. Ilhenny Tabasco,https://prod-mercadona.imgix.net/images/c2c11001c387d29476b3708e2524ff7e.jpg
117,Otras salsas,440,Otras salsas,17291,,Ferrer,,8.09,0.32,kg,2.59,Salsa calçots Ferrer,https://prod-mercadona.imgix.net/images/64c4a5af36aa476a4338fba208168c42.jpg
117,Otras salsas,440,Otras salsas,17441,,Hacendado,,14.50,0.2,kg,2.90,Pasta de sésamo Tahini Hacendado,https://prod-mercadona.imgix.net/images/c929d24c9549565287dada1f0ad236b8.jpg
117,Otras salsas,440,Otras salsas,35163,,Hacendado,España,5.32,0.31,kg,1.65,Salsa brava Hacendado,https://prod-mercadona.imgix.net/images/b02d2058243b78fd5f9b685a6c6b0604.jpg
156,Agua,525,Agua sin gas,28039,,Font Agudes,,0.11,8.0,l,0.86,Agua mineral grande Font Agudes mineralización débil,https://prod-mercadona.imgix.net/images/09208fa23d45ea7d8f1d5a9171598dda.jpg
156,Agua,525,Agua sin gas,27335,,Font Agudes,,0.13,6.0,l,0.75,Agua mineral grande Font Agudes mineralización débil,https://prod-mercadona.imgix.net/images/e747b4a04c2fdd19c5d2bfb3e1d3aeff.jpg
156,Agua,525,Agua sin gas,26993,,Font Agudes,,0.15,1.5,l,0.22,Agua mineral grande Font Agudes mineralización débil,https://prod-mercadona.imgix.net/images/c4ace8044c1dd79dc1894d2d1ae7033b.jpg
156,Agua,525,Agua sin gas,28572,,Font Agudes,,0.40,6.0,l,2.40,Agua mineral mediana Font Agudes mineralización débil,https://prod-mercadona.imgix.net/images/2993812a462fc73bad33682dbacd482d.jpg
156,Agua,525,Agua sin gas,28573,,Font Agudes,,0.40,1.0,l,0.40,Agua mineral mediana Font Agudes mineralización débil,https://prod-mercadona.imgix.net/images/8f673f211910e100cdd1e77a7e888ef3.jpg
156,Agua,525,Agua sin gas,27062,,Font Agudes,,0.40,3.0,l,1.20,Agua mineral pequeña Font Agudes mineralización débil,https://prod-mercadona.imgix.net/images/ab0e88968bcbdf9711138d70206824d8.jpg
156,Agua,525,Agua sin gas,27514,,Font Agudes,,0.40,0.5,l,0.20,Agua mineral pequeña Font Agudes mineralización débil,https://prod-mercadona.imgix.net/images/cfde225ab242172a9f64ee55e57f0c9c.jpg
156,Agua,525,Agua sin gas,27576,,Font Agudes,,0.67,1.98,l,1.32,Agua mineral pequeña Font Agudes tapón infantil mineralización débil,https://prod-mercadona.imgix.net/images/a2dc9d47df889f539b46f2719bd2ba3a.jpg
156,Agua,525,Agua sin gas,27575,,Font Agudes,,0.67,0.33,l,0.22,Agua mineral pequeña Font Agudes tapón infantil mineralización débil,https://prod-mercadona.imgix.net/images/024830190e00df3d89d9f109da171b8c.jpg
156,Agua,525,Agua sin gas,28035,,Bronchales,Sierra de Albarracin,0.21,6.0,l,1.23,Agua mineral grande Bronchales mineralización muy débil,https://prod-mercadona.imgix.net/images/8b69a22c839c4e2c5816045bb9428843.jpg
156,Agua,525,Agua sin gas,23448,,Bronchales,Manantial Bronchales,0.25,9.0,l,2.22,Agua mineral grande Bronchales mineralización muy débil,https://prod-mercadona.imgix.net/images/eda82b8b1f3b615a65f57985f96ce938.jpg
156,Agua,525,Agua sin gas,23449,,Bronchales,Manantial Bronchales,0.25,1.5,l,0.37,Agua mineral grande Bronchales mineralización muy débil,https://prod-mercadona.imgix.net/images/b1860bb15ec2f38221beee0fed8296ca.jpg
156,Agua,525,Agua sin gas,28491,,Bronchales,Manantial Bronchales,0.50,6.0,l,3.00,Agua mineral mediana Bronchales mineralización muy débil,https://prod-mercadona.imgix.net/images/d57255409ef72ab939301f6af2ee8101.jpg
156,Agua,525,Agua sin gas,28499,,Bronchales,Sierra de Albarracin,0.50,1.0,l,0.50,Agua mineral mediana Bronchales mineralización muy débil,https://prod-mercadona.imgix.net/images/c5eb5378be560301f298321f35f24071.jpg
156,Agua,525,Agua sin gas,27061,,Bronchales,Sierra de Albarracin,0.50,3.0,l,1.50,Agua mineral pequeña Bronchales mineralización muy débil,https://prod-mercadona.imgix.net/images/e13d2747bd5d52c06a55b1b9f49688bc.jpg
156,Agua,525,Agua sin gas,27054,,Bronchales,,0.50,0.5,l,0.25,Agua mineral pequeña Bronchales mineralización muy débil,https://prod-mercadona.imgix.net/images/a808146ec346f60a6d99fcf056ab0d73.jpg
156,Agua,525,Agua sin gas,28566,,Bronchales,,1.09,1.98,l,2.16,Agua mineral pequeña Bronchales tapón infantil mineralización muy débil,https://prod-mercadona.imgix.net/images/5ca07a7acb41ec5eb3110ef756323339.jpg
156,Agua,525,Agua sin gas,28567,,Bronchales,Manantial Bronchales,1.09,0.33,l,0.36,Agua mineral pequeña Bronchales tapón infantil mineralización muy débil,https://prod-mercadona.imgix.net/images/6dc2ae2c10e2771a027f11ff74f0d1d5.jpg
156,Agua,525,Agua sin gas,27314,,Bezoya,Manantial Bezoya Trescasas de Trescasas (Segovia) o Bezoya de Ortigosa del Monte (Segovia),0.49,9.0,l,4.38,Agua mineral grande Bezoya mineralización muy débil,https://prod-mercadona.imgix.net/images/58bec2d741a39694a2418921c50d6509.jpg
156,Agua,525,Agua sin gas,27230,,Bezoya,Manantial Bezoya Trescasas de Trescasas (Segovia) o Bezoya de Ortigosa del Monte (Segovia),0.49,1.5,l,0.73,Agua mineral grande Bezoya mineralización muy débil,https://prod-mercadona.imgix.net/images/1315062dad421530f6b54387db34f516.jpg
156,Agua,525,Agua sin gas,27292,,Ribes,Ribes de Freser,0.27,8.0,l,2.12,Agua mineral grande Ribes mineralización débil,https://prod-mercadona.imgix.net/images/fbb12ffb7bd8dd4bd1c12b2593f3d160.jpg
156,Agua,525,Agua sin gas,27155,,Ribes,Ribes de Freser,0.37,9.0,l,3.30,Agua mineral grande Ribes mineralización débil,https://prod-mercadona.imgix.net/images/2a4e5e81aa0fc97211eee2b3e664e909.jpg
156,Agua,525,Agua sin gas,27038,,Ribes,Ribes de Freser,0.37,1.5,l,0.55,Agua mineral grande Ribes mineralización débil,https://prod-mercadona.imgix.net/images/f1c48cbf06a45c34a9f826cf84568ba2.jpg
156,Agua,525,Agua sin gas,27099,,Nestlé Aquarel,Manantial AQUAREL AVETS y Manantial LAS JARAS,0.39,9.0,l,3.54,Agua mineral grande Nestlé Aquarel mineralización muy débil,https://prod-mercadona.imgix.net/images/4cb79f53ec3256000149255d777fec6b.jpg
156,Agua,525,Agua sin gas,27232,,Nestlé Aquarel,Manantial AQUAREL AVETS y Manantial LAS JARAS,0.39,1.5,l,0.59,Agua mineral grande Nestlé Aquarel mineralización muy débil,https://prod-mercadona.imgix.net/images/b09bf654e45f1fba5432603332322bae.jpg
156,Agua,525,Agua sin gas,27350,,Font Vella,"Manantial Font Vella Sigüenza (Sigüenza - Guadalajara), Manantial Font Vella Sacalm (Sant Hilari Sacalm - Girona)",0.47,9.0,l,4.20,Agua mineral grande Font Vella,https://prod-mercadona.imgix.net/images/c5b9170797f96d538cc8ac303f756619.jpg
156,Agua,525,Agua sin gas,27204,,Font Vella,"Manantial Font Vella Sigüenza (Sigüenza - Guadalajara), Manantial Font Vella Sacalm (Sant Hilari Sacalm - Girona)",0.49,1.5,l,0.73,Agua mineral grande Font Vella,https://prod-mercadona.imgix.net/images/6f863357f9f7d6a9739cb3405da135e9.jpg
156,Agua,525,Agua sin gas,27327,,Solán de Cabras,Manantial Solan de Cabras,0.58,9.0,l,5.22,Agua mineral grande Solán de Cabras mineralización muy débil,https://prod-mercadona.imgix.net/images/a7903dd3faf2551346666d465aa6fde5.jpg
156,Agua,525,Agua sin gas,27356,,Solán de Cabras,Manantial Solan de Cabras,0.58,1.5,l,0.87,Agua mineral grande Solán de Cabras mineralización muy débil,https://prod-mercadona.imgix.net/images/ee18e320f8b2ce78357c4cfc2dc5a180.jpg
156,Agua,525,Agua sin gas,27253,,Viladrau,Manantial FONTALEGRE,0.42,9.0,l,3.78,Agua mineral grande Viladrau,https://prod-mercadona.imgix.net/images/70f4c287be6240f98cca1428b694c3e2.jpg
156,Agua,525,Agua sin gas,27221,,Viladrau,Manantial FONTALEGRE,0.42,1.5,l,0.63,Agua mineral grande Viladrau,https://prod-mercadona.imgix.net/images/95849f98ce529649aba1694bea613857.jpg
156,Agua,525,Agua sin gas,28198,,Chaokoh,Tailandia,2.60,1.0,l,2.60,Agua de coco Chaokoh 100% natural,https://prod-mercadona.imgix.net/images/e61783a4862816cc9c27a11e7c9cdf54.jpg
156,Agua,528,Agua con gas,27213,,Vichy Catalan,"Manantial Vichy Catalan, Cataluña, España",1.49,1.0,l,1.49,Agua mineral con gas grande Vichy Catalan,https://prod-mercadona.imgix.net/images/0475ab502de87ae5e8ae65ffd5a44a42.jpg
156,Agua,528,Agua con gas,28185,,Vichy Catalan,"Manantial Vichy Catalan, Cataluña, España",3.27,1.8,l,5.89,Agua mineral con gas pequeña Vichy Catalan,https://prod-mercadona.imgix.net/images/962e85f296a57aafd8f360cb5e0eac18.jpg
156,Agua,528,Agua con gas,27366,,Cortes,Manantial Penyagolosa,0.25,9.0,l,2.28,Agua mineral con gas grande Cortes,https://prod-mercadona.imgix.net/images/4e634d21ab9467c9e9135d5df09361e6.jpg
156,Agua,528,Agua con gas,27367,,Cortes,Manantial Penyagolosa,0.25,1.5,l,0.38,Agua mineral con gas grande Cortes,https://prod-mercadona.imgix.net/images/acba588f5324e906a494a87166a071de.jpg
156,Agua,528,Agua con gas,27368,,Cortes,Manantial Penyagolosa,0.50,3.0,l,1.50,Agua mineral con gas pequeña Cortes,https://prod-mercadona.imgix.net/images/0b37af34adf1769fd19814afd773deca.jpg
156,Agua,528,Agua con gas,27369,,Cortes,Manantial Penyagolosa,0.50,0.5,l,0.25,Agua mineral con gas pequeña Cortes,https://prod-mercadona.imgix.net/images/cd14f21ed212ace093de28e79c09a2ab.jpg
156,Agua,528,Agua con gas,27084,,San Narciso,Caldes de Malavella,1.29,1.0,l,1.29,Agua mineral con gas grande San Narciso,https://prod-mercadona.imgix.net/images/c3dcdc359001c13a10e9aa4e0543f6d5.jpg
156,Agua,528,Agua con gas,27894,,San Pellegrino,Manantial San Pellegrino Terme,1.35,6.0,l,8.10,Agua mineral con gas grande San Pellegrino,https://prod-mercadona.imgix.net/images/9fc21c10c78416889dfea78cfcfb8fa6.jpg
156,Agua,528,Agua con gas,27893,,San Pellegrino,Manantial San Pellegrino Terme,1.35,1.0,l,1.35,Agua mineral con gas grande San Pellegrino,https://prod-mercadona.imgix.net/images/beb62d1626893f09c41e961955a0e8f4.jpg
156,Agua,528,Agua con gas,27203,,La Casa,España,1.07,1.5,l,1.60,Agua de soda con sifón La Casa,https://prod-mercadona.imgix.net/images/6c5ea04e42cdc3ce5a5ca72d0b75ccdf.jpg
156,Agua,528,Agua con gas,27598,,Fonter,Manantial Fontemilla,1.09,6.0,l,6.54,Agua mineral con gas grande Fonter,https://prod-mercadona.imgix.net/images/4ce9b994ace93b1d6edf9f16dc76741c.jpg
156,Agua,528,Agua con gas,27597,,Fonter,Manantial Fontemilla,1.09,1.0,l,1.09,Agua mineral con gas grande Fonter,https://prod-mercadona.imgix.net/images/52b40a75f88cfa5329ecc9bcad3565dd.jpg
156,Agua,529,Gaseosa,27973,,Hacendado,,0.33,1.5,l,0.50,Gaseosa Hacendado grande,https://prod-mercadona.imgix.net/images/5bb7872ed5fb0c428340f654f2bc9054.jpg
156,Agua,529,Gaseosa,27972,,Hacendado,,0.64,3.0,l,1.92,Gaseosa Hacendado pequeña,https://prod-mercadona.imgix.net/images/04096582420f8212d62b2e3d1cb48d45.jpg
156,Agua,529,Gaseosa,27971,,Hacendado,,0.64,0.5,l,0.32,Gaseosa Hacendado pequeña,https://prod-mercadona.imgix.net/images/b02de917ed6154e04fa3c26e1607ad66.jpg
156,Agua,529,Gaseosa,27733,,La Casera,,0.65,3.0,l,1.96,Gaseosa La Casera grande,https://prod-mercadona.imgix.net/images/afadc927c358da882f80347e3a0ab126.jpg
156,Agua,529,Gaseosa,27735,,La Casera,,0.77,1.5,l,1.15,Gaseosa La Casera grande,https://prod-mercadona.imgix.net/images/6bb8bb37bdf8b41d19a11c0bc52ead8f.jpg
163,Isotónico y energético,548,Isotónico,29608,,Aquarius,,1.30,1.5,l,1.95,Bebida isotónica limón Aquarius,https://prod-mercadona.imgix.net/images/947bf321a4eda8d5bc19a2fce8330ea2.jpg
163,Isotónico y energético,548,Isotónico,29605,,Aquarius,,2.45,2.64,l,6.48,Bebida isotónica limón Aquarius,https://prod-mercadona.imgix.net/images/468147c279c52296d884f32766141769.jpg
163,Isotónico y energético,548,Isotónico,29625,,Aquarius,,2.58,0.33,l,0.85,Bebida isotónica limón Aquarius,https://prod-mercadona.imgix.net/images/3b9a27cf9b7d71bcca066febad519163.jpg
163,Isotónico y energético,548,Isotónico,28576,,Iso drink,,0.71,1.5,l,1.06,Bebida isotónica sabor cítrico Iso drink Hacendado,https://prod-mercadona.imgix.net/images/bf4a6d1c8fbb3b376a7e4c7ef966debd.jpg
163,Isotónico y energético,548,Isotónico,28575,,Iso drink,,1.21,1.98,l,2.40,Bebida isotónica sabor cítrico Iso drink Hacendado,https://prod-mercadona.imgix.net/images/2a9ecc10fe37bb6e83430d9b1fb1c7d1.jpg
163,Isotónico y energético,548,Isotónico,28574,,Iso drink,,1.21,0.33,l,0.40,Bebida isotónica sabor cítrico Iso drink Hacendado,https://prod-mercadona.imgix.net/images/3a7ff95f0f23264f7ab809ea466a3bd2.jpg
163,Isotónico y energético,548,Isotónico,29609,,Aquarius,,1.30,1.5,l,1.95,Bebida isotónica naranja Aquarius,https://prod-mercadona.imgix.net/images/3896e545a2ce28dbfd3451ccabb2d93d.jpg
163,Isotónico y energético,548,Isotónico,29604,,Aquarius,,2.45,2.64,l,6.48,Bebida isotónica naranja Aquarius,https://prod-mercadona.imgix.net/images/4b3a254940a2a812e70cb4e7e9b35d63.jpg
163,Isotónico y energético,548,Isotónico,29624,,Aquarius,,2.58,0.33,l,0.85,Bebida isotónica naranja Aquarius,https://prod-mercadona.imgix.net/images/398e70c8dee408c15f98ee35b35aef44.jpg
163,Isotónico y energético,548,Isotónico,29612,,Aquarius,,1.30,1.5,l,1.95,Bebida isotónica limón Aquarius zero azúcar,https://prod-mercadona.imgix.net/images/cecb2aec93b8fe425162cbcfed9df9bb.jpg
163,Isotónico y energético,548,Isotónico,28688,,Iso drink,,0.71,1.5,l,1.06,Bebida isotónica de naranja Iso drink Hacendado,https://prod-mercadona.imgix.net/images/692e04fe48b7387885e09ff9d4266509.jpg
163,Isotónico y energético,548,Isotónico,28690,,Iso drink,,1.21,1.98,l,2.40,Bebida isotónica de naranja Iso drink Hacendado,https://prod-mercadona.imgix.net/images/a8e028452f81f79b1f0b10a714242041.jpg
163,Isotónico y energético,548,Isotónico,28689,,Iso drink,,1.21,0.33,l,0.40,Bebida isotónica de naranja Iso drink Hacendado,https://prod-mercadona.imgix.net/images/12a4b62399921a338eb3fcdc7b3c995c.jpg
163,Isotónico y energético,548,Isotónico,29410,,Hacendado,,1.03,1.5,l,1.55,Bebida isotónica Iso On blue Hacendado,https://prod-mercadona.imgix.net/images/044f65fd5acca63de371c05a2747db19.jpg
163,Isotónico y energético,548,Isotónico,29080,,Hacendado,,1.20,0.5,l,0.60,Bebida isotónica Iso On blue Hacendado,https://prod-mercadona.imgix.net/images/b8babba6e29f43a3c9b96a84adba3094.jpg
163,Isotónico y energético,548,Isotónico,27491,,Powerade,,2.92,0.5,l,1.46,Bebida isotónica azul Powerade,https://prod-mercadona.imgix.net/images/53b5dd3d2b16daa4b3c27191c8651c07.jpg
163,Isotónico y energético,548,Isotónico,28299,,Enervit Sport,,21.31,0.42,kg,8.95,Bebida isotónica soluble sabor limón Enervit Sport,https://prod-mercadona.imgix.net/images/92a71e55e5da016b364f111997f4dbf9.jpg
